Date	Open_BTC	High_BTC	Low_BTC	Close_BTC	Volume_BTC	Open_LTC	High_LTC	Low_LTC	Close_LTC	Volume_LTC	Open_ETH	High_ETH	Low_ETH	Close_ETH	Volume_ETH	Open_XRP	High_XRP	Low_XRP	Close_XRP	Volume_XRP	Open_BCH	High_BCH	Low_BCH	Close_BCH	Volume_BCH	Open_ADA	High_ADA	Low_ADA	Close_ADA	Volume_ADA	Open_XLM	High_XLM	Low_XLM	Close_XLM	Volume_XLM	Open_EOS	High_EOS	Low_EOS	Close_EOS	Volume_EOS	Open_XEM	High_XEM	Low_XEM	Close_XEM	Volume_XEM	Open_NEO	High_NEO	Low_NEO	Close_NEO	Volume_NEO	Open_IOT	High_IOT	Low_IOT	Close_IOT	Volume_IOT	Open_DASH	High_DASH	Low_DASH	Close_DASH	Volume_DASH	Open_XMR	High_XMR	Low_XMR	Close_XMR	Volume_XMR	Open_TRX	High_TRX	Low_TRX	Close_TRX	Volume_TRX	n-transactions	transactions-per-second	hash-rate	output-volume	mempool-size	market-cap	cost-per-transaction-percent	utxo-count	bitcoin-unlimited-share	n-transactions-excluding-popular	median-confirmation-time	n-orphaned-blocks	mempool-growth	cost-per-transaction	blocks-size	transaction-fees	estimated-transaction-volume-usd	avg-block-size	estimated-transaction-volume	mempool-count	nya-support	bip-9-segwit	miners-revenue	difficulty	trade-volume	total-bitcoins	n-unique-addresses	n-transactions-excluding-chains-longer-than-100	my-wallet-n-users	n-transactions-total	transaction-fees-usd	n-transactions-per-block
2017-10-18	5576.709961	5737.410156	5517.620117	5698.649902	469774559	60.549999	61.389998999999996	58.349998	59.68	59145290	313.540009	316.380005	304.630005	307.410004	92233614.0	0.217	0.232	0.2064	0.2139	28646038.0	338.769989	339.0	323.809998	329.660004	17971549.0	0.027239999999999997	0.02758	0.026160000000000003	0.027010000000000003	2951231.0	0.03515	0.0357	0.0295	0.031139999999999998	2395595.0	0.5434	0.5946	0.5424	0.5663	3901100.0	0.2157	0.2302	0.2119	0.2188	262756.0	29.65	30.02	28.52	28.809998999999998	5491554.0	0.4543	0.4677	0.41	0.4326	4894935.0	296.27999900000003	299.019989	290.269989	293.700012	6876876	89.16999799999999	92.470001	87.41999799999999	88.389999	8826822.0	0.0019199999999999998	0.00217	0.0017800000000000001	0.0018	89849.0	329579.0	0.0	8983426.014671747	2154353.26190085	0.0	92242198387.96753	0.8263259203443254	0.0	0.0	319822.0	14.45	0.0	0.0	34.997367102679696	137328.8565870001	192.2026716	1395865356.3145823	1.0175214900662253	251680.67712718	0.0	84.0	0.0	11106217.64025	1196792694098.0	0.0	16631675.0	646477.0	220230.0	0.0	263550872.0	1065989.8635840688	2182.6423841059604
2017-10-19	5698.620117	6075.319824	5611.390136999999	5993.109863000001	729487923	59.68	62.169998	58.310001	60.09	55677469	307.410004	312.109985	301.859985	303.079987	91295399.0	0.2141	0.2234	0.2056	0.2082	19864451.0	329.600006	333.910004	320.670013	326.02999900000003	14375667.0	0.02841	0.031639999999999995	0.027989999999999998	0.0305	8854836.0	0.031139999999999998	0.032510000000000004	0.02531	0.026560000000000004	2155371.0	0.5665	0.5888	0.5395	0.5395	2991733.0	0.2211	0.2486	0.2121	0.2157	243656.0	28.799999	29.629998999999998	27.74	27.780001000000002	8274002.0	0.4327	0.4345	0.3857	0.3995	8105050.0	293.980011	300.559998	286.27999900000003	287.540009	8447337	88.41999799999999	92.849998	88.0	90.349998	8411535.0	0.0018	0.00214	0.0017800000000000001	0.00213	4509.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	376178013.9512152	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-10-20	5993.109863000001	6187.200195	5874.540039	6006.649902	684989667	60.080002	60.360001000000004	56.169998	58.09	47776832	303.079987	303.089996	290.920013	299.549988	91321527.0	0.2081	0.2107	0.1971	0.2097	14731305.0	326.149994	329.130005	313.130005	322.119995	10098593.0	0.03057	0.030930000000000003	0.027630000000000002	0.02841	5272345.0	0.026560000000000004	0.03899	0.02402	0.0365	4047479.0	0.5396	0.541	0.5122	0.5284	3480635.0	0.2143	0.2226	0.197	0.2069	300857.0	27.719998999999998	28.219998999999998	25.870001000000002	27.120001000000002	7005535.0	0.3999	0.4065	0.3193	0.3882	9892547.0	287.47000099999997	290.01001	269.269989	276.660004	7920873	90.25	90.400002	86.160004	88.040001	7460690.0	0.00213	0.00256	0.00183	0.00234	2288.0	312409.0	0.0	10649226.865074456	1927247.42106099	0.0	99475116073.968	1.2824711421602473	0.0	0.0	302533.0	12.125	0.0	0.0	45.9255307158648	137683.5452030001	161.97244556	1118742453.8259008	0.993012631284916	187097.57800228	0.0	83.5	0.0	13875336.558720002	1196792694098.0	0.0	16636137.5	644654.0	207223.0	0.0	264220266.0	968507.7334126064	1745.3016759776535
2017-10-21	6006.649902	6070.560059	5722.97998	5982.859863000001	618893096	58.09	58.669998	55.73	56.509997999999996	30628993	299.549988	305.890015	290.690002	294.02999900000003	67955886.0	0.2097	0.2114	0.1954	0.2014	13202451.0	321.940002	358.269989	318.359985	325.880005	31515652.0	0.0283	0.028419999999999997	0.02752	0.0277	2867782.0	0.0366	0.0387	0.030369999999999998	0.03138	3283492.0	0.5282	0.5415	0.4979	0.5192	2365226.0	0.2144	0.2227	0.197	0.2105	380241.0	27.15	29.58	26.969998999999998	28.92	7194047.0	0.3882	0.408	0.3761	0.3823	4764777.0	276.700012	283.230011	262.98999	273.859985	9827540	88.040001	88.849998	85.110001	86.510002	8098363.0	0.00234	0.00265	0.00205	0.00265	921.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.5	0.0	0.0	0.0	555571195.7118287	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-10-22	5982.859863000001	6048.97998	5644.220215	5903.609863000001	801148315	56.52	56.57	51.919998	54.630001	63386543	294.02999900000003	294.25	274.959991	285.269989	121924456.0	0.2015	0.202	0.1845	0.1917	13886013.0	324.880005	329.97000099999997	300.26001	312.049988	20958214.0	0.02733	0.027569999999999997	0.0245	0.0258	3483353.0	0.0314	0.03745	0.02955	0.03438	2263815.0	0.5189	0.5239	0.4793	0.4924	3006265.0	0.2094	0.2146	0.1832	0.2015	270895.0	28.57	28.620001000000002	26.51	27.82	5810905.0	0.3822	0.394	0.34	0.388	6131515.0	273.640015	288.850006	261.200012	279.390015	8995661	86.379997	86.739998	81.709999	85.16999799999999	8573867.0	0.00265	0.0031899999999999997	0.00217	0.00312	2330.0	289131.0	0.0	10827705.527617602	1499204.49492528	0.0	99562135446.97876	1.4442023859677966	0.0	0.0	281552.0	8.1	0.0	0.0	50.292512585381075	138025.63934500012	155.33193023	1006861960.4571172	1.0052862252747252	168281.94952755	0.0	86.5	0.0	14108349.168900002	1196792694098.0	0.0	16640325.0	573796.0	187537.0	0.0	264821654.0	929379.6050738142	1588.631868131868
2017-10-23	5903.609863000001	5904.629883	5463.410156	5513.080078	811951129	54.630001	58.98	52.349998	55.560001	69816687	285.269989	311.230011	280.01001	296.5	165128705.0	0.1917	0.2169	0.183	0.2038	29407955.0	312.049988	337.420013	303.730011	322.27999900000003	25115720.0	0.02409	0.02839	0.02266	0.027010000000000003	7688508.0	0.03453	0.0429	0.03358	0.037	4176859.0	0.4925	0.5512	0.4776	0.5176	3087091.0	0.2029	0.2221	0.1902	0.2105	376991.0	27.84	32.580002	27.040001	29.950001	18544417.0	0.388	0.5059	0.3701	0.45	29222238.0	279.459991	300.309998	270.959991	291.0	10670117	85.209999	91.91999799999999	82.75	88.029999	12157549.0	0.00312	0.00314	0.00215	0.00266	762.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	633277065.0849246	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-10-24	5513.080078	5747.959961	5375.640136999999	5734.0	585738379	55.560001	56.400002	53.52	56.189999	36591936	296.5	300.359985	289.459991	296.350006	72454123.0	0.2038	0.2047	0.1961	0.2023	12952868.0	322.72000099999997	331.410004	315.27999900000003	329.47000099999997	11348229.0	0.0281	0.028669999999999998	0.026660000000000003	0.027410000000000004	2497078.0	0.037	0.03847	0.03362	0.035160000000000004	1576587.0	0.5173	0.5278	0.4856	0.5041	2290713.0	0.2111	0.2189	0.195	0.2039	363559.0	29.950001	30.209999	28.51	28.620001000000002	5123843.0	0.455	0.4769	0.4271	0.443	7419496.0	291.0	297.829987	281.070007	286.190002	6633813	87.940002	94.91999799999999	85.019997	87.08000200000001	14460485.0	0.00266	0.004	0.00266	0.004	4061.0	347220.0	0.0	9935312.214901865	2586032.10808468	0.0	91642025553.67166	0.5988707005786373	0.0	35.5	334582.0	10.416666666666666	0.0	0.0	36.26930455012873	138365.7295730001	199.79056912	2102862590.159737	1.0410116407185628	381933.95784933	0.0	84.5	0.0	12165126.45045	1196792694098.0	0.0	16644550.0	716443.0	214931.0	0.0	265484970.0	1100012.4629790315	2079.1616766467064
2017-10-25	5734.0	5970.399902	5689.919922	5887.609863000001	547664553	56.189999	56.950001	54.900002	55.549999	25040264	296.350006	299.369995	292.700012	295.540009	47625722.0	0.2023	0.2046	0.1999	0.2019	5034908.0	329.309998	350.730011	325.660004	335.679993	23659411.0	0.02814	0.028380000000000002	0.02655	0.027139999999999997	2425949.0	0.035289999999999995	0.03744	0.03416	0.0347	1108465.0	0.5038	0.5284	0.5023	0.5189	2126872.0	0.2043	0.2058	0.193	0.1988	256561.0	28.58	29.280001000000002	27.870001000000002	28.33	5203632.0	0.4434	0.457	0.4115	0.4168	5181760.0	286.149994	289.850006	279.640015	284.859985	8104817	87.099998	89.440002	87.07	88.370003	4878302.0	0.004	0.00412	0.00252	0.00296	2713.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.5	0.0	0.0	0.0	446193087.8057476	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-10-26	5887.620117	5997.830078	5692.319824	5764.560059	488283724	55.549999	55.990002000000004	54.689999	55.02	19515585	295.540009	298.899994	292.23999	296.359985	45180916.0	0.2019	0.2027	0.198	0.2001	3356076.0	335.75	373.459991	335.630005	363.839996	45524489.0	0.02657	0.02657	0.02508	0.02646	2470932.0	0.03475	0.0351	0.0332	0.0341	837429.0	0.5189	0.5237	0.5011	0.5213	1868391.0	0.1994	0.2028	0.193	0.1964	247853.0	28.33	29.24	28.23	28.879998999999998	3546992.0	0.4155	0.44	0.39	0.4231	4981146.0	284.730011	287.23999	277.880005	280.559998	6354885	88.41999799999999	88.760002	86.0	86.349998	6483252.0	0.00296	0.00379	0.0026100000000000003	0.00312	2972.0	265827.0	0.0	12999790.28699091	1743919.65748384	0.0	98115524477.1552	0.7065912699470157	0.0	0.0	254278.0	5.833333333333332	0.0	0.0	52.37777400455214	138676.9437190001	112.65051758	1970506447.2919593	0.7323564888888889	334373.01281081	0.0	78.0	0.0	13483500.697333332	1233777273049.2334	0.0	16649112.5	555497.0	177338.0	0.0	266066212.0	663865.0928080815	1476.8166666666666
2017-10-27	5764.560059	5871.040039	5654.799805	5726.609863000001	305611140	55.02	55.790001000000004	53.950001	54.220001	16837184	296.369995	297.049988	291.109985	293.350006	41932396.0	0.2001	0.2008	0.1974	0.1982	2660885.0	363.820007	420.869995	363.130005	417.22000099999997	67773673.0	0.026289999999999997	0.02634	0.025769999999999998	0.02588	1731346.0	0.0341	0.0345	0.030719999999999997	0.031	492578.0	0.5218	0.5409	0.5165	0.5339	2171490.0	0.1962	0.2049	0.191	0.1962	238214.0	28.879998999999998	28.98	27.17	27.34	3947568.0	0.4249	0.4309	0.391	0.3952	3727359.0	280.350006	286.73999	263.619995	273.52999900000003	9842257	86.32	87.449997	85.199997	85.730003	5193449.0	0.00312	0.0036899999999999997	0.0029	0.0036799999999999997	2109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	402366481.7965357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-10-28	5726.609863000001	6295.430176	5679.370117	6147.52002	966990808	54.220001	57.830002	53.860001000000004	56.75	41624090	293.329987	311.299988	292.059998	304.040009	107293933.0	0.1981	0.2053	0.1966	0.2015	5441321.0	416.769989	523.080017	400.410004	451.910004	259090603.0	0.02779	0.030119999999999997	0.02754	0.028339999999999997	4639544.0	0.0308	0.033530000000000004	0.0295	0.03021	1562020.0	0.5336	0.6793	0.5327	0.6668	8282721.0	0.1969	0.21	0.191	0.2013	2651375.0	27.34	28.540001	27.1	27.77	3955905.0	0.3961	0.415	0.367	0.4024	7988562.0	273.549988	288.75	272.829987	282.920013	27691510	85.730003	90.730003	85.66999799999999	88.589996	13346066.0	0.0036799999999999997	0.00469	0.00264	0.0026899999999999997	2526.0	207066.0	0.0	6138789.857745709	1417695.81194228	0.0	96190524845.50124	1.1081593894188841	0.0	0.0	202033.0	22.925	0.0	0.0	34.5246617621274	138869.92994600008	175.03828084	645113300.5501609	1.007806905882353	111675.11575108	0.0	87.5	0.0	6888711.1128750015	1452839779145.0	0.0	16651475.0	440621.0	150593.0	0.0	266519970.0	1011143.1030616716	2436.070588235294
2017-10-30	6147.700195	6226.180176	6018.970215	6124.279785	481600502	56.75	58.66	55.810001	56.220001	32778628	304.040009	311.940002	303.579987	306.799988	57189166.0	0.2015	0.2044	0.2001	0.2024	4373000.0	451.910004	482.579987	416.059998	444.92999299999997	87034115.0	0.02823	0.02885	0.02744	0.02854	3815209.0	0.03021	0.032139999999999995	0.0297	0.03195	843475.0	0.6671	0.747	0.6409	0.7125	9021667.0	0.2011	0.2058	0.196	0.2004	195346.0	27.709999	29.49	27.709999	28.790001	4642865.0	0.4032	0.415	0.3851	0.408	4209394.0	282.920013	288.23999	281.75	284.929993	5728443	88.58000200000001	90.790001	88.059998	88.620003	5668580.0	0.0026899999999999997	0.0037	0.00228	0.00262	1934.0	316077.0	0.0	10616495.401042577	1855584.22744581	0.0	101694785279.22723	0.7629701523882501	0.0	0.0	305616.0	15.9	0.0	0.0	40.588202284527824	139177.89408300008	263.59097424	1681454664.1607616	1.0285091360544218	275383.1152717	0.0	85.5	0.0	12373554.10683	1452839779145.0	0.0	16655237.5	672642.0	225551.0	0.0	267170072.0	1609453.3342367	2150.183673469388
2017-10-31	6124.279785	6467.200195	6090.830078	6451.240234000001	637838767	56.220001	56.740002000000004	55.490002000000004	55.5	24119437	306.799988	310.859985	303.399994	303.640015	65784953.0	0.2024	0.2034	0.1975	0.1975	5437568.0	444.92999299999997	456.299988	426.299988	435.48001100000005	43638797.0	0.030060000000000003	0.03174	0.02897	0.030510000000000002	7333742.0	0.03195	0.03195	0.02814	0.02936	1155734.0	0.7125	0.7826	0.6676	0.7826	6841174.0	0.2003	0.2023	0.1828	0.1867	143310.0	28.790001	31.459999	28.309998999999998	28.389999	14410694.0	0.4073	0.4087	0.3891	0.3918	3872511.0	284.940002	285.839996	276.700012	277.230011	6545939	88.730003	89.139999	87.309998	87.309998	4729790.0	0.00262	0.0034	0.00249	0.00278	7086.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.5	0.0	0.0	0.0	454449998.2659176	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-11-01	6449.100098	6738.740234000001	6355.0	6737.779785	869798619	55.5	55.619999	52.720001	52.830002	34633306	303.630005	304.769989	288.5	289.420013	121046164.0	0.1975	0.2006	0.1896	0.1903	9269250.0	435.48001100000005	546.1099849999999	434.450012	529.880005	122331291.0	0.031939999999999996	0.032	0.02298	0.02304	7914408.0	0.02936	0.030180000000000002	0.027089999999999996	0.0273	876839.0	0.7822	1.33	0.7522	1.05	35716244.0	0.1864	0.1931	0.1655	0.1669	115136.0	28.389999	28.52	26.68	26.870001000000002	11254445.0	0.3912	0.3923	0.3517	0.3644	5509264.0	277.070007	278.890015	269.22000099999997	269.640015	7299692	87.309998	87.900002	84.440002	85.410004	5743432.0	0.00278	0.00283	0.00221	0.0022199999999999998	473.0	241788.0	0.0	7872095.2293444965	1711620.59813138	0.0	111032844955.63876	0.8301886258267678	0.0	0.0	234730.0	9.816666666666666	0.0	0.0	43.60100615306421	139434.7177910001	219.15266455	1269855999.9227078	1.0432853027522937	190517.26503418	0.0	84.0	0.0	10194586.572158333	1452839779145.0	0.0	16658325.0	733878.0	243457.0	0.0	267689395.0	1460719.719695423	2218.238532110092
2017-11-02	6737.779785	7339.910156	6737.77002	7024.810059	1663170039	52.82	54.900002	50.029999	54.189999	68822709	289.420013	293.02999900000003	276.890015	284.920013	200255173.0	0.191	0.2065	0.1755	0.2003	19532362.0	530.23999	593.679993	492.39001500000006	562.789978	170606048.0	0.02402	0.02634	0.01784	0.02129	5833866.0	0.0273	0.028439999999999997	0.02345	0.0275	1791078.0	1.05	1.3	0.916	1.11	34049392.0	0.1669	0.183	0.15	0.1664	128010.0	26.74	26.82	22.610001	24.620001000000002	15788535.0	0.3637	0.3847	0.32	0.3661	10324161.0	269.600006	271.5	248.690002	263.22000099999997	12547984	85.41999799999999	86.190002	79.879997	83.08000200000001	10299931.0	0.0022199999999999998	0.0027	0.00202	0.00212	498.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	1143999865.200707	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-11-03	7024.810059	7445.620117	6938.930176000001	7152.120117	1120978013	54.189999	56.130001	53.790001000000004	55.98	44375580	284.920013	307.140015	284.850006	304.51001	144510264.0	0.2003	0.2263	0.1961	0.2059	30726742.0	563.210022	686.210022	558.530029	626.039978	212978833.0	0.02167	0.0236	0.0196	0.02253	2974286.0	0.0275	0.0286	0.0251	0.0274	1322827.0	1.11	1.42	1.06	1.2	31281541.0	0.1669	0.1805	0.16	0.1707	107970.0	24.65	26.83	24.299999	26.67	6364363.0	0.3642	0.3967	0.3588	0.3927	6072020.0	263.22000099999997	280.01001	258.440002	276.790009	9795115	82.949997	89.599998	82.779999	87.440002	8642935.0	0.00212	0.00263	0.00212	0.00217	134.0	277598.0	0.0	8594305.800843991	3036929.60935422	0.0	119930391012.7365	0.7572809984751233	0.0	32.5	268570.0	18.875	0.0	0.0	45.61546084716888	139714.8732510001	271.77385265	1672135010.0887766	1.046605974789916	232314.53795784	0.0	83.5	0.0	12261316.12221	1452839779145.0	0.0	16662275.0	670928.0	203967.0	0.0	268308467.0	1956152.1110023886	2332.756302521009
2017-11-04	7146.97998	7492.240234000001	6957.839844	7363.799805	773371754	55.98	56.119999	54.619999	54.830002	23813377	304.51001	304.649994	294.049988	300.040009	82749431.0	0.2059	0.2061	0.2001	0.2015	6104463.0	626.02002	641.549988	563.070007	614.26001	136414146.0	0.02298	0.0243	0.02172	0.02194	2466366.0	0.0274	0.02845	0.02667	0.02708	636521.0	1.2	1.3	1.04	1.11	20190363.0	0.1707	0.1799	0.1676	0.17	79427.0	26.67	27.67	25.809998999999998	26.440001000000002	5300493.0	0.3937	0.3937	0.3649	0.3685	3646845.0	276.799988	280.47000099999997	264.48999	273.450012	9149112	87.440002	87.690002	85.029999	87.120003	5213493.0	0.00217	0.0026	0.00215	0.00218	271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	563573963.1487608	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-11-05	7363.799805	7599.439941	7284.330078	7389.549805	789287755	54.84	55.450001	54.43	54.599998	22789832	300.0	300.649994	294.059998	296.230011	63667315.0	0.2014	0.2033	0.1984	0.1997	5405398.0	614.26001	637.289978	570.830017	625.719971	88707513.0	0.022019999999999998	0.02283	0.02062	0.02069	2288084.0	0.02735	0.02777	0.026160000000000003	0.026639999999999997	540313.0	1.11	1.18	0.973	1.09	15041656.0	0.17	0.1816	0.163	0.1797	137429.0	26.440001000000002	26.620001000000002	25.65	26.24	3353477.0	0.3695	0.371	0.335	0.3506	5525771.0	273.450012	275.980011	269.690002	272.22000099999997	5687262	87.089996	87.91999799999999	85.870003	86.190002	5004882.0	0.00218	0.00255	0.00215	0.00248	387.0	251728.0	0.0	10183169.058142882	6077425.12154991	0.0	122942798361.19293	1.1040546637382953	0.0	0.0	243244.0	14.9	0.0	0.0	57.443343601970795	139995.5615620001	197.6563993	1309726635.2080295	1.0426671631205673	177541.60764676	0.0	86.0	0.0	13953618.89155	1452839779145.0	0.0	16665662.5	555458.0	180241.0	0.0	268854316.0	1458113.7019869047	1785.3049645390072
2017-11-06	7389.549805	7429.700195	6934.72998	6959.22998	1148125488	54.599998	55.790001000000004	53.43	54.5	35930222	296.22000099999997	306.799988	292.26001	296.820007	112601694.0	0.1997	0.2067	0.1981	0.2013	8747823.0	625.719971	656.75	588.179993	588.679993	99875447.0	0.01949	0.02324	0.01949	0.02185	4625549.0	0.026639999999999997	0.0289	0.0263	0.028669999999999998	737120.0	1.09	1.09	0.9015	0.9124	13562909.0	0.1779	0.22	0.1754	0.1854	154874.0	26.43	26.82	25.950001	26.23	2924177.0	0.3506	0.3795	0.3387	0.3729	5451385.0	272.170013	279.369995	266.940002	273.869995	8546684	86.150002	101.16999799999999	85.83000200000001	101.0	25033578.0	0.00248	0.00248	0.00182	0.00183	861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.5	0.0	0.0	0.0	832822399.364463	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-11-07	6959.27002	7222.370117	6957.799805	7102.75	716798409	54.5	63.490002000000004	54.470001	60.52	117999766	296.820007	303.76001	287.450012	291.839996	155572238.0	0.2013	0.2065	0.1993	0.2055	8001067.0	588.549988	617.4400019999999	584.380005	603.26001	43387451.0	0.0223	0.023790000000000002	0.02145	0.022090000000000002	2464980.0	0.028669999999999998	0.03299	0.028239999999999998	0.0302	2437424.0	0.9123	0.9937	0.9107	0.9518	7388368.0	0.1855	0.1879	0.1735	0.1789	96218.0	26.190001000000002	26.65	25.059998999999998	26.15	18066347.0	0.374	0.398	0.3621	0.3824	7791821.0	273.809998	302.01001	273.480011	288.950012	14342838	101.050003	103.900002	93.349998	98.449997	20352708.0	0.00183	0.00234	0.00183	0.00231	474.0	335636.0	0.0	11266484.915392125	3523838.11586754	0.0	118220619187.42247	0.8716076613227733	0.0	0.0	323686.0	10.733333333333333	0.0	0.0	47.4193365384014	140294.60245400012	294.12731396	1826009240.699988	1.0263800833333334	257469.89311157	0.0	80.5	0.0	15347363.332933333	1452839779145.0	0.0	16669275.0	714349.0	241986.0	0.0	269460981.0	2085988.333402899	2151.5128205128203
2017-11-08	7102.22998	7869.100098000001	7026.970215	7444.359863	1632547465	60.52	64.07	59.59	62.380001	119045612	291.839996	319.200012	290.549988	307.350006	245218193.0	0.2055	0.2235	0.2031	0.2167	21290259.0	603.169983	644.200012	522.789978	617.409973	129168410.0	0.02315	0.02754	0.02204	0.02509	6522574.0	0.0302	0.0352	0.02905	0.0336	2421682.0	0.9517	1.19	0.9434	1.12	18144083.0	0.1785	0.1975	0.1761	0.1923	127315.0	26.15	32.880001	25.969998999999998	30.1	30233160.0	0.3824	0.4905	0.38	0.473	25446432.0	288.950012	315.119995	285.359985	313.200012	19975846	98.449997	115.889999	98.089996	112.879997	19764932.0	0.00231	0.00247	0.00215	0.00236	3352.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.5	0.0	0.0	0.0	1261823617.3145914	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-11-09	7444.359863	7457.120117	7040.830078	7129.589844	915963933	62.380001	66.900002	61.59	64.150002	96467373	307.350006	329.209991	305.839996	319.660004	207473774.0	0.2167	0.2218	0.2126	0.2154	17384153.0	617.0	675.3900150000001	612.320007	650.090027	88271349.0	0.024030000000000003	0.03493	0.02396	0.03223	19837796.0	0.0334	0.0399	0.03325	0.03902	2440255.0	1.12	1.21	1.12	1.18	10712325.0	0.1923	0.229	0.1875	0.2253	133228.0	30.09	33.139998999999996	29.200001	31.889999	25018541.0	0.4746	0.5999	0.464	0.5335	50128964.0	313.119995	337.350006	310.910004	325.369995	18481959	112.879997	123.139999	111.089996	119.839996	19885244.0	0.00236	0.00246	0.00225	0.00243	1109.0	341281.0	0.0	11049821.743942276	2237809.57165965	0.0	119345862425.91675	0.7179601743545949	0.0	0.0	329691.0	10.783333333333333	0.0	0.0	47.69137156356785	140599.25960500014	361.32993999	2267000254.327105	1.024794026143791	316706.97361926	0.0	75.5	0.0	15722628.40229	1452839779145.0	0.0	16672987.5	727945.0	246946.0	0.0	270103608.0	2586413.101335996	2230.59477124183
2017-11-10	7129.589844	7318.970215	6406.049805	6565.799805	1513421266	64.150002	65.75	56.02	58.990002000000004	112277387	319.670013	324.22000099999997	288.959991	296.859985	242321395.0	0.2154	0.2185	0.1988	0.2033	19761606.0	650.090027	1029.27002	647.3900150000001	995.400024	562027429.0	0.02968	0.030139999999999997	0.026389999999999997	0.026389999999999997	6415042.0	0.03902	0.03955	0.0306	0.03282	3203741.0	1.18	1.19	0.9844	1.03	11005764.0	0.2251	0.239	0.185	0.1929	125771.0	31.9	32.450001	26.459999	27.969998999999998	18038592.0	0.5338	0.564	0.455	0.503	33670596.0	325.339996	352.040009	305.160004	325.890015	23273769	120.029999	121.199997	100.010002	104.480003	22709952.0	0.00243	0.00243	0.002	0.00228	720.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57200127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.5	0.0	0.0	0.0	1128392930.682508	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-11-11	6565.799805	6821.5	6197.870117	6339.859863000001	878096915	59.07	63.77	58.639998999999996	62.139998999999996	71691165	296.859985	320.049988	296.26001	314.230011	163117794.0	0.2033	0.2147	0.2016	0.2092	15862481.0	989.8699949999999	1414.140015	897.919983	1325.560059	404695851.0	0.02568	0.0284	0.02568	0.0272	5481015.0	0.03319	0.0355	0.0315	0.0326	1773822.0	1.03	1.19	1.0	1.16	10015980.0	0.1918	0.214	0.1847	0.1916	133185.0	27.969998999999998	29.870001000000002	27.190001000000002	28.389999	10585391.0	0.5011	0.6249	0.4939	0.6199	17511551.0	327.309998	349.75	315.540009	343.429993	15878802	104.480003	127.239998	101.449997	118.839996	25134202.0	0.00228	0.00233	0.0018100000000000002	0.00225	1032.0	194634.0	0.0	5426063.163307532	1664880.36971292	0.0	106103642870.71208	0.6234624583087892	0.0	0.0	189193.0	16.716666666666665	0.0	0.0	43.056420721405935	140809.92127900015	317.05792683	1344145630.4237561	1.058251325	211248.95481320002	0.0	53.5	0.0	8125360.769566666	1364422081125.0	0.0	16675487.5	455431.0	155561.0	0.0	270569987.0	2017392.3573567898	2432.925
